PH_ID	OS_ID
PH01000221G1090	OS02G0459600
PH01000222G0030	OS04G0441900
PH01000222G0180	OS04G0442000
PH01000222G0280	OS02G0290000
PH01000222G0400	OS04G0442300
PH01000222G0430	OS02G0558100
PH01000222G0700	OS01G0179700
PH01000222G0920	OS04G0443801
PH01000222G1190	OS07G0108900
PH01000222G1210	OS03G0752700
PH01000222G1310	OS03G0752100
PH01000222G1330	OS03G0309200
PH01000223G0040	OS01G0843700
PH01000223G0070	OS05G0458300
PH01000223G0200	OS06G0582600
PH01000223G0230	OS01G0844400
PH01000223G0280	OS01G0844500
PH01000223G0420	OS01G0844800
PH01000223G0520	OS01G0844900
PH01000223G0540	OS01G0845100
PH01000223G0650	OS02G0672400
PH01000223G0730	OS01G0846500
PH01000223G0820	OS01G0846500
PH01000223G0830	OS01G0846600
PH01000223G0920	OS05G0456925
PH01000223G0930	OS01G0846900
PH01000223G1000	OS08G0237200
PH01000223G1050	OS01G0847700
PH01000223G1060	OS05G0455600
PH01000223G1130	OS01G0848200
PH01000223G1140	OS01G0848200
PH01000223G1150	OS01G0848300
PH01000223G1160	OS01G0848400
PH01000223G1250	OS01G0849100
PH01000224G0100	OS04G0609100
PH01000224G0170	OS04G0608900
PH01000224G0190	OS04G0608900
PH01000224G0220	OS08G0224700
PH01000224G0260	OS04G0608400
PH01000224G0300	OS04G0608100
PH01000224G0460	OS03G0103950
PH01000224G0470	OS06G0677500
PH01000224G0580	OS08G0225400
PH01000224G0600	OS04G0607000
PH01000224G0700	OS08G0230200
PH01000224G0720	OS10G0489200
PH01000224G0730	OS04G0606450
PH01000224G0770	OS04G0606400
PH01000224G0780	OS12G0572000
PH01000224G0820	OS04G0605900
PH01000224G0880	OS04G0605500
PH01000224G0890	OS04G0605500
PH01000224G0980	OS04G0605200
PH01000224G1000	OS04G0605100
PH01000224G1130	OS04G0604000
PH01000224G1170	OS04G0603400
PH01000225G0090	OS04G0598800
PH01000225G0310	OS04G0599000
PH01000225G0460	OS02G0700000
PH01000225G0520	OS04G0599300
PH01000225G0530	OS04G0599400
PH01000225G0600	OS04G0599650
PH01000225G0700	OS04G0599700
PH01000225G0730	OS02G0700100
PH01000225G0740	OS04G0599900
PH01000225G0780	OS02G0700300
PH01000225G0960	OS02G0700700
PH01000225G0970	OS04G0497400
PH01000225G1040	OS04G0600800
PH01000225G1060	OS04G0600800
PH01000225G1160	OS04G0601400
PH01000225G1240	OS06G0116600
PH01000225G1300	OS04G0602300
PH01000225G1310	OS04G0602400
PH01000225G1390	OS05G0307200
PH01000225G1450	OS04G0602800
PH01000225G1470	OS03G0223400
PH01000226G0130	OS05G0513200
PH01000226G0580	OS10G0492000
PH01000226G0670	OS10G0492900
PH01000226G0700	OS10G0493600
PH01000226G0740	OS10G0494000
PH01000226G0830	OS10G0494300
PH01000226G0840	OS10G0494500
PH01000226G0850	OS10G0494800
PH01000226G0930	OS10G0495000
PH01000226G0990	OS10G0495300
PH01000226G1050	OS10G0495300
PH01000226G1060	OS10G0495500
PH01000226G1160	OS10G0496000
PH01000227G0020	OS02G0164900
PH01000227G0250	OS03G0718100
PH01000227G0270	OS02G0164800
PH01000227G0340	OS02G0164600
PH01000227G0350	OS02G0164400
PH01000227G0360	OS06G0679500
PH01000227G0540	OS06G0681400
PH01000227G0560	OS02G0161200
PH01000227G0570	OS02G0161100
PH01000227G0580	OS02G0161000
PH01000227G0690	OS02G0159700
PH01000227G0720	OS09G0370200
PH01000227G0800	OS02G0159200
PH01000227G0890	OS02G0158600
PH01000227G0940	OS02G0158400
PH01000227G0950	OS02G0158300
PH01000227G1010	OS06G0687700
PH01000227G1380	OS04G0689900
PH01000227G1420	OS06G0108600
PH01000227G1500	OS02G0153300
PH01000228G0130	OS01G0507900
PH01000228G0180	OS10G0565150
PH01000228G0210	OS01G0507500
PH01000228G0310	OS01G0507300
PH01000228G0690	OS01G0506200
PH01000228G0820	OS03G0685600
PH01000228G0970	OS01G0505400
PH01000228G0990	OS01G0505700
PH01000228G1040	OS01G0506100
PH01000228G1170	OS01G0504500
PH01000228G1280	OS03G0695600
PH01000228G1290	OS09G0488600
PH01000229G0090	OS01G0907400
PH01000229G0170	OS07G0513000
PH01000229G0180	OS01G0907300
PH01000229G0250	OS01G0906600
PH01000229G0300	OS01G0906200
PH01000229G0390	OS07G0150700
PH01000229G0460	OS01G0905800
PH01000229G0570	OS01G0905700
PH01000229G0700	OS01G0905300
PH01000229G0800	OS01G0904700
PH01000229G0830	OS01G0904400
PH01000229G0860	OS01G0904400
PH01000229G1170	OS01G0902700
PH01000229G1190	OS01G0902300
PH01000229G1200	OS01G0902200
PH01000229G1290	OS01G0902100
PH01000229G1370	OS01G0901800
PH01000229G1380	OS01G0901700
PH01000229G1390	OS01G0901600
PH01000230G0190	OS12G0291000
PH01000230G0200	OS12G0291000
PH01000230G0210	OS12G0291400
PH01000230G0450	OS10G0141900
PH01000230G0500	OS10G0141600
PH01000230G0730	OS03G0242300
PH01000230G0880	OS10G0139700
PH01000230G1090	OS10G0139700
PH01000231G0020	OS01G0607800
PH01000231G0070	OS01G0607900
PH01000231G0250	OS01G0609200
PH01000231G0480	OS01G0609300
PH01000231G0750	OS01G0609900
PH01000231G0920	OS09G0298200
PH01000231G0990	OS01G0610100
PH01000231G1010	OS01G0610300
PH01000231G1040	OS01G0610600
PH01000232G0050	OS03G0685600
PH01000232G0070	OS01G0976450
PH01000232G0100	OS01G0976450
PH01000232G0120	OS01G0976500
PH01000232G0130	OS01G0976600
PH01000232G0140	OS05G0121000
PH01000232G0150	OS01G0976700
PH01000232G0180	OS03G0831200
PH01000232G0190	OS11G0303500
PH01000232G0210	OS05G0123200
PH01000232G0300	OS05G0354400
PH01000232G0360	OS01G0977400
PH01000232G0400	OS05G0474900
PH01000232G0420	OS01G0977600
PH01000233G0030	OS07G0479300
PH01000233G0040	OS07G0479200
PH01000233G0070	OS07G0479100
PH01000233G0290	OS07G0477500
PH01000233G0340	OS07G0476900
PH01000233G0480	OS02G0470600
PH01000233G0680	OS07G0475900
PH01000233G0920	OS07G0475400
PH01000233G1000	OS07G0474300
PH01000233G1010	OS07G0472500
PH01000233G1030	OS07G0472500
PH01000233G1040	OS07G0472500
PH01000234G0090	OS04G0461000
PH01000234G0320	OS02G0578300
PH01000234G0350	OS02G0608500
PH01000234G0360	OS02G0577300
PH01000234G0390	OS02G0577100
PH01000234G0510	OS02G0576700
PH01000234G0620	OS02G0576600
PH01000234G0750	OS02G0575800
PH01000234G0830	OS02G0575700
PH01000234G0890	OS04G0457800
PH01000234G0920	OS02G0575500
PH01000234G0950	OS02G0575500
PH01000234G1040	OS02G0575200
PH01000234G1210	OS01G0374200
PH01000234G1250	OS04G0457000
PH01000234G1320	OS02G0574600
PH01000235G0100	OS01G0890900
PH01000235G0230	OS02G0638900
PH01000235G0350	OS06G0573800
PH01000235G0370	OS05G0507300
PH01000235G0440	OS01G0895100
PH01000235G0500	OS01G0894600
PH01000235G0510	OS01G0894500
PH01000235G0540	OS01G0894300
PH01000235G0600	OS01G0896300
PH01000235G0620	OS01G0896500
PH01000235G0630	OS01G0896500
PH01000235G0680	OS01G0896700
PH01000235G0700	OS01G0897100
PH01000235G0710	OS01G0897200
PH01000235G0760	OS08G0162033
PH01000235G0770	OS01G0897500
PH01000235G0790	OS01G0897700
PH01000235G0820	OS01G0897800
PH01000235G0890	OS01G0898300
PH01000235G0910	OS01G0898400
PH01000235G0950	OS01G0898900
PH01000235G0970	OS01G0899000
PH01000235G1010	OS10G0510400
PH01000235G1050	OS01G0899700
PH01000236G0210	OS05G0301500
PH01000236G0370	OS03G0129100
PH01000236G0450	OS03G0129300
PH01000236G0470	OS05G0423500
PH01000236G0490	OS07G0634400
PH01000236G0590	OS03G0129900
PH01000236G0850	OS03G0130400
PH01000236G0970	OS02G0830100
PH01000236G1010	OS03G0130500
PH01000236G1020	OS03G0130700
PH01000236G1140	OS03G0130800
PH01000236G1150	OS03G0130900
PH01000236G1170	OS03G0131100
PH01000237G0030	OS05G0513700
PH01000237G0050	OS05G0513800
PH01000237G0400	OS01G0753500
PH01000237G0420	OS05G0515400
PH01000237G0490	OS05G0515500
PH01000237G0810	OS05G0515700
PH01000237G0970	OS05G0516600
PH01000237G1020	OS05G0516800
PH01000237G1150	OS05G0517200
PH01000237G1160	OS05G0517800
PH01000237G1180	OS05G0517900
PH01000237G1250	OS05G0518300
PH01000238G0110	OS07G0200700
PH01000238G0180	OS01G0335700
PH01000238G0300	OS01G0337600
PH01000238G0530	OS01G0335700
PH01000238G0560	OS01G0338000
PH01000238G0630	OS01G0338100
PH01000238G0750	OS01G0338200
PH01000238G0760	OS01G0338200
PH01000238G0840	OS08G0506400
PH01000238G0910	OS01G0339900
PH01000238G0930	OS05G0156200
PH01000239G0310	OS04G0421900
PH01000239G0370	OS03G0304550
PH01000239G0530	OS04G0423200
PH01000239G0570	OS01G0959100
PH01000239G0590	OS04G0423600
PH01000239G1090	OS04G0428900
PH01000239G1240	OS04G0429100
PH01000240G0050	OS01G0682500
PH01000240G0060	OS01G0682200
PH01000240G0080	OS03G0717600
PH01000240G0180	OS05G0555600
PH01000240G0240	OS01G0681600
PH01000240G0260	OS03G0644000
PH01000240G0310	OS01G0681200
PH01000240G0320	OS05G0556000
PH01000240G0370	OS01G0681000
PH01000240G0440	OS01G0680900
PH01000240G0480	OS01G0680400
PH01000240G0650	OS01G0679900
PH01000240G0740	OS01G0679550
PH01000240G0950	OS01G0678700
PH01000240G1000	OS01G0678700
PH01000240G1100	OS11G0466300
PH01000240G1190	OS01G0125900
PH01000240G1210	OS01G0125900
PH01000241G0070	OS01G0583100
PH01000241G0340	OS01G0712600
PH01000241G0450	OS05G0539700
PH01000241G0550	OS03G0212700
PH01000241G0710	OS01G0710000
PH01000241G0930	OS01G0709400
PH01000241G1120	OS01G0708700
PH01000241G1400	OS01G0708000
PH01000242G0150	OS09G0346500
PH01000242G0220	OS05G0566900
PH01000242G0240	OS05G0567100
PH01000242G0340	OS05G0567400
PH01000242G0390	OS05G0567800
PH01000242G0460	OS05G0567900
PH01000242G0510	OS06G0598850
PH01000242G0550	OS01G0662600
PH01000242G0590	OS05G0417700
PH01000242G0690	OS05G0568600
PH01000242G0790	OS05G0568900
PH01000242G0840	OS05G0210500
PH01000242G0910	OS05G0569300
PH01000242G0930	OS01G0658700
PH01000242G1240	OS05G0571000
PH01000242G1280	OS05G0571100
PH01000242G1360	OS05G0571200
PH01000242G1370	OS05G0571400
PH01000242G1390	OS05G0572000
PH01000243G0010	OS03G0134300
PH01000243G0050	OS03G0133900
PH01000243G0120	OS03G0133500
PH01000243G0160	OS03G0133300
PH01000243G0230	OS03G0132800
PH01000243G0350	OS03G0132200
PH01000243G0480	OS03G0131900
PH01000243G0510	OS03G0131500
PH01000243G0550	OS03G0131300
PH01000243G0570	OS03G0131300
PH01000243G0600	OS03G0131100
PH01000243G0640	OS04G0563900
PH01000243G0650	OS03G0130900
PH01000243G0670	OS03G0130900
PH01000243G0690	OS03G0130800
PH01000243G0710	OS03G0130750
PH01000243G0740	OS03G0130700
PH01000243G0760	OS03G0130500
PH01000243G0810	OS03G0130300
PH01000243G0860	OS01G0819900
PH01000243G0870	OS03G0130100
PH01000243G1050	OS03G0129900
PH01000243G1340	OS07G0270950
PH01000243G1370	OS07G0271000
PH01000243G1380	OS07G0271000
PH01000244G0210	OS01G0895500
PH01000244G0240	OS01G0895100
PH01000244G0330	OS01G0894500
PH01000244G0360	OS01G0894300
PH01000244G0430	OS01G0896200
PH01000244G0440	OS01G0896300
PH01000244G0450	OS01G0896400
PH01000244G0520	OS01G0896800
PH01000244G0570	OS01G0897100
PH01000244G0580	OS01G0897200
PH01000244G0590	OS01G0897300
PH01000244G0600	OS08G0162033
PH01000244G0620	OS01G0897500
PH01000244G0630	OS01G0897600
PH01000244G0650	OS09G0517600
PH01000244G0890	OS01G0897800
PH01000244G0960	OS01G0898300
PH01000244G1120	OS01G0898900
PH01000244G1210	OS01G0899000
PH01000244G1220	OS10G0510400
PH01000245G0080	OS06G0217500
PH01000245G0100	OS06G0217600
PH01000245G0260	OS02G0759700
PH01000245G0290	OS09G0466300
PH01000245G0660	OS11G0267100
PH01000245G0690	OS11G0267000
PH01000245G0720	OS03G0637800
PH01000245G0870	OS06G0218800
PH01000245G0940	OS06G0219400
PH01000245G1020	OS06G0219600
PH01000245G1060	OS06G0219700
PH01000245G1130	OS06G0219800
PH01000245G1330	OS06G0220000
PH01000246G0040	OS06G0111400
PH01000246G0090	OS06G0111500
PH01000246G0100	OS06G0111600
PH01000246G0130	OS06G0111600
PH01000246G0180	OS06G0111700
PH01000246G0190	OS04G0397000
PH01000246G0240	OS06G0111800
PH01000246G0410	OS06G0112300
PH01000246G0420	OS06G0112400
PH01000246G0470	OS03G0119500
PH01000246G0490	OS06G0113150
PH01000246G0510	OS06G0113150
PH01000246G0580	OS06G0110100
PH01000246G0620	OS06G0110000
PH01000246G0810	OS09G0408000
PH01000246G0850	OS09G0407700
PH01000246G0860	OS06G0109500
PH01000246G0870	OS06G0109400
PH01000246G0970	OS06G0109200
PH01000246G1000	OS06G0109100
PH01000246G1010	OS06G0109000
PH01000246G1260	OS06G0107700
PH01000247G0090	OS02G0313700
PH01000247G0440	OS05G0270200
PH01000247G0550	OS03G0251500
PH01000247G0580	OS03G0251500
PH01000247G0680	OS10G0183900
PH01000247G0780	OS04G0625600
PH01000247G0900	OS10G0181200
PH01000247G0910	OS10G0181200
PH01000247G1150	OS02G0633066
PH01000248G0080	OS05G0187500
PH01000248G0210	OS01G0190400
PH01000248G0220	OS05G0187000
PH01000248G0550	OS05G0185800
PH01000248G0640	OS09G0298100
PH01000249G0140	OS04G0574800
PH01000249G0400	OS01G0935500
PH01000249G0470	OS07G0669800
PH01000249G0480	OS07G0670000
PH01000249G0800	OS07G0671100
PH01000249G0950	OS06G0219400
PH01000249G1050	OS07G0671400
PH01000250G0250	OS03G0721200
PH01000250G0260	OS09G0261300
PH01000250G0430	OS06G0206100
PH01000250G0640	OS09G0266400
PH01000250G0780	OS09G0267500
PH01000250G0800	OS09G0267600
PH01000251G0020	OS03G0207300
PH01000251G0030	OS03G0207200
PH01000251G0130	OS03G0206900
PH01000251G0200	OS03G0206600
PH01000251G0250	OS03G0206400
PH01000251G0500	OS10G0345600
PH01000251G0570	OS02G0564300
PH01000251G0580	OS03G0205700
PH01000251G0610	OS03G0205500
PH01000251G0640	OS03G0205400
PH01000251G0650	OS03G0205400
PH01000251G0780	OS03G0205000
PH01000251G0820	OS03G0204100
PH01000251G0950	OS03G0203800
PH01000251G0960	OS03G0203700
PH01000251G1020	OS03G0203200
PH01000251G1070	OS03G0203100
PH01000251G1080	OS03G0203000
PH01000251G1180	OS03G0202300
PH01000251G1270	OS03G0202001
PH01000252G0020	OS08G0205150
PH01000252G0080	OS12G0237900
PH01000252G0220	OS12G0193100
PH01000252G0500	OS05G0466800
PH01000252G0640	OS05G0521900
PH01000252G0710	OS01G0743300
PH01000252G0830	OS01G0743300
PH01000252G0840	OS01G0743400
PH01000252G0880	OS01G0743600
PH01000252G0970	OS01G0744000
PH01000252G1040	OS01G0744200
PH01000252G1050	OS01G0744300
PH01000252G1130	OS02G0184400
PH01000253G0060	OS01G0118300
PH01000253G0120	OS02G0235600
PH01000253G0200	OS03G0327600
PH01000253G0210	OS02G0124700
PH01000253G0490	OS02G0235000
PH01000253G0540	OS02G0234700
PH01000253G0680	OS02G0234300
PH01000253G0720	OS02G0234200
PH01000253G0990	OS06G0552300
PH01000253G1010	OS02G0233100
PH01000253G1030	OS02G0232900
PH01000253G1130	OS02G0232400
PH01000254G0110	OS05G0572700
PH01000254G0150	OS05G0572900
PH01000254G0180	OS05G0573300
PH01000254G0340	OS05G0573700
PH01000254G0360	OS05G0573800
PH01000254G0370	OS01G0651932
PH01000254G0430	OS01G0649100
PH01000254G0440	OS05G0574500
PH01000254G0720	OS05G0576600
PH01000254G0780	OS12G0105300
PH01000254G0800	OS05G0576800
PH01000254G0860	OS05G0577200
PH01000254G0870	OS05G0577500
PH01000254G0890	OS05G0577700
PH01000254G0920	OS05G0577800
PH01000254G0950	OS05G0578000
PH01000254G1020	OS05G0578100
PH01000254G1080	OS05G0578500
PH01000254G1090	OS01G0636500
PH01000255G0030	OS02G0607700
PH01000255G0100	OS09G0516900
PH01000255G0120	OS02G0605600
PH01000255G0130	OS09G0103200
PH01000255G0310	OS02G0606000
PH01000255G0320	OS04G0493100
PH01000255G0380	OS02G0606300
PH01000255G0410	OS02G0606700
PH01000255G0420	OS02G0606800
PH01000255G0610	OS02G0604100
PH01000255G0720	OS02G0603800
PH01000255G0920	OS02G0603100
PH01000255G1080	OS02G0602600
PH01000255G1090	OS02G0602500
PH01000255G1100	OS02G0602400
PH01000255G1150	OS02G0602100
PH01000255G1250	OS02G0601800
PH01000255G1260	OS02G0601800
PH01000255G1270	OS02G0601700
PH01000256G0030	OS01G0626400
PH01000256G0080	OS01G0626300
PH01000256G0090	OS01G0626100
PH01000256G0200	OS01G0625200
PH01000256G0260	OS01G0512800
PH01000256G0290	OS01G0624000
PH01000256G0310	OS01G0624000
PH01000256G0450	OS01G0623500
PH01000256G0530	OS01G0623200
PH01000256G0550	OS01G0622700
PH01000256G0560	OS01G0622600
PH01000256G0650	OS04G0511600
PH01000256G0660	OS01G0674000
PH01000256G0700	OS08G0544800
PH01000256G0780	OS01G0674500
PH01000256G0920	OS01G0674800
PH01000256G1170	OS01G0675500
PH01000257G0040	OS01G0223800
PH01000257G0060	OS01G0222600
PH01000257G0070	OS01G0222500
PH01000257G0110	OS01G0222300
PH01000257G0130	OS01G0222300
PH01000257G0470	OS01G0221700
PH01000257G0520	OS05G0215600
PH01000257G0590	OS01G0221300
PH01000257G0700	OS01G0221100
PH01000257G0720	OS11G0186500
PH01000257G0780	OS06G0524500
PH01000257G0970	OS04G0313500
PH01000257G0980	OS01G0220300
PH01000258G0070	OS05G0149800
PH01000258G0100	OS01G0369000
PH01000258G0120	OS01G0369000
PH01000258G0150	OS01G0369000
PH01000258G0190	OS05G0149400
PH01000258G0330	OS01G0372700
PH01000258G0390	OS01G0928100
PH01000258G0460	OS05G0147500
PH01000258G0510	OS05G0147133
PH01000258G0590	OS05G0145400
PH01000258G0670	OS02G0143100
PH01000258G0700	OS05G0144800
PH01000258G0710	OS05G0144400
PH01000258G0820	OS05G0144300
PH01000258G0900	OS05G0144000
PH01000258G0940	OS05G0143800
PH01000258G1040	OS05G0143300
PH01000258G1050	OS05G0143200
PH01000259G0020	OS08G0524000
PH01000259G0090	OS08G0516600
PH01000259G0140	OS08G0516900
PH01000259G0240	OS08G0517200
PH01000259G0260	OS04G0605500
PH01000259G0280	OS08G0517200
PH01000259G0350	OS08G0517500
PH01000259G0370	OS08G0517600
PH01000259G0470	OS08G0517900
PH01000259G0530	OS07G0531700
PH01000259G0540	OS02G0664300
PH01000259G0580	OS07G0531700
PH01000259G0640	OS08G0518100
PH01000259G0680	OS08G0519400
PH01000259G0740	OS08G0519600
PH01000259G0830	OS08G0519700
PH01000259G0970	OS08G0519800
PH01000259G1000	OS08G0520000
PH01000259G1010	OS08G0520100
PH01000259G1020	OS08G0520300
PH01000259G1120	OS08G0520550
PH01000259G1230	OS08G0520600
PH01000259G1320	OS08G0520900
PH01000260G0020	OS01G0102900
PH01000260G0040	OS01G0103100
PH01000260G0160	OS01G0104900
PH01000260G0240	OS01G0105700
PH01000260G0250	OS01G0105900
PH01000260G0320	OS01G0106200
PH01000260G0380	OS01G0106600
PH01000260G0420	OS12G0638400
PH01000260G0470	OS12G0638600
PH01000260G0480	OS01G0106700
PH01000260G0560	OS01G0106700
PH01000260G0580	OS01G0106700
PH01000260G0590	OS01G0106700
PH01000260G0620	OS01G0106800
PH01000260G0630	OS01G0106900
PH01000260G0740	OS01G0107000
PH01000260G0780	OS06G0636600
PH01000260G0940	OS01G0107900
PH01000260G1030	OS01G0108600
PH01000260G1080	OS01G0109300
PH01000260G1120	OS01G0109700
PH01000260G1140	OS01G0109750
PH01000260G1190	OS01G0110100
PH01000260G1200	OS01G0110400
PH01000260G1230	OS01G0110600
PH01000260G1250	OS01G0110700
PH01000260G1270	OS01G0110800
PH01000261G0290	OS05G0481100
PH01000261G0320	OS05G0481400
PH01000261G0500	OS08G0164100
PH01000261G0520	OS12G0153900
PH01000261G0530	OS05G0481800
PH01000261G0540	OS05G0481900
PH01000261G0670	OS05G0482600
PH01000261G0690	OS05G0484800
PH01000261G0750	OS11G0124900
PH01000261G0790	OS03G0330000
PH01000261G0880	OS02G0782200
PH01000261G0890	OS01G0816100
PH01000261G1080	OS01G0815100
PH01000261G1090	OS05G0488600
PH01000261G1130	OS05G0488800
PH01000261G1160	OS01G0814900
PH01000261G1190	OS05G0489100
PH01000261G1230	OS05G0489700
PH01000261G1350	OS05G0489900
PH01000262G0060	OS12G0108100
PH01000262G0110	OS12G0262700
PH01000262G0150	OS08G0238100
PH01000262G0160	OS12G0102500
PH01000262G0230	OS11G0103700
PH01000262G0240	OS12G0562400
PH01000262G0280	OS12G0562400
PH01000262G0290	OS08G0101500
PH01000262G0300	OS05G0125500
PH01000262G0320	OS11G0104050
PH01000262G0330	OS03G0719100
PH01000262G0450	OS12G0104300
PH01000262G0620	OS12G0104400
PH01000262G0700	OS12G0104700
PH01000262G0810	OS11G0105400
PH01000262G0940	OS09G0549300
PH01000262G1000	OS09G0549400
PH01000262G1070	OS09G0549450
PH01000262G1100	OS09G0549500
PH01000262G1140	OS09G0549700
PH01000262G1180	OS09G0550000
PH01000262G1270	OS01G0600900
PH01000262G1390	OS09G0551000
PH01000263G0260	OS01G0757500
PH01000263G0270	OS01G0757600
PH01000263G0320	OS01G0757700
PH01000263G0390	OS01G0757900
PH01000263G0670	OS01G0758300
PH01000263G0680	OS01G0758400
PH01000263G0760	OS10G0557600
PH01000263G0900	OS02G0572900
PH01000263G0980	OS04G0452000
PH01000263G1210	OS02G0573200
PH01000264G0040	OS08G0138500
PH01000264G0100	OS08G0137100
PH01000264G0110	OS08G0137200
PH01000264G0120	OS08G0137200
PH01000264G0200	OS08G0135900
PH01000264G0220	OS08G0135800
PH01000264G0310	OS03G0702800
PH01000264G0320	OS08G0135400
PH01000264G0330	OS08G0135300
PH01000264G0400	OS08G0135100
PH01000264G0460	OS08G0130900
PH01000264G0510	OS08G0130600
PH01000264G0600	OS09G0133700
PH01000264G0610	OS09G0133700
PH01000264G0790	OS08G0130100
PH01000264G0930	OS08G0129700
PH01000264G0980	OS08G0129600
PH01000264G1040	OS08G0129500
PH01000264G1150	OS08G0128300
PH01000264G1160	OS02G0596900
PH01000264G1180	OS08G0128200
PH01000265G0020	OS03G0646100
PH01000265G0040	OS01G0558850
PH01000265G0070	OS04G0411800
PH01000265G0120	OS04G0412000
PH01000265G0190	OS06G0152500
PH01000265G0330	OS04G0411200
PH01000265G0370	OS04G0410300
PH01000265G0410	OS01G0191100
PH01000265G0420	OS04G0410200
PH01000265G0490	OS08G0532500
PH01000265G0530	OS04G0408700
PH01000265G0640	OS04G0408600
PH01000265G1050	OS04G0405800
PH01000265G1120	OS04G0405700
PH01000265G1130	OS04G0405600
PH01000266G0140	OS01G0277500
PH01000266G0160	OS01G0277600
PH01000266G0360	OS01G0278000
PH01000266G0500	OS03G0616700
PH01000266G0590	OS01G0278900
PH01000266G0760	OS01G0278950
PH01000266G0820	OS01G0279100
PH01000266G0830	OS01G0279200
PH01000266G0910	OS01G0279400
PH01000266G0920	OS01G0279400
PH01000266G1030	OS01G0279900
PH01000266G1040	OS01G0280000
PH01000266G1150	OS12G0170100
PH01000266G1160	OS01G0280500
PH01000266G1270	OS01G0281000
PH01000266G1280	OS01G0281100
PH01000267G0190	OS05G0501300
PH01000267G0280	OS01G0784700
PH01000267G0430	OS01G0783800
PH01000267G0590	OS09G0439000
PH01000267G0630	OS01G0783200
PH01000267G0670	OS01G0783100
PH01000267G0870	OS01G0782800
PH01000267G0890	OS01G0782800
PH01000267G0950	OS05G0331200
PH01000267G1150	OS01G0781000
PH01000267G1220	OS01G0780800
PH01000267G1380	OS01G0780400
PH01000267G1460	OS01G0779300
PH01000268G0100	OS05G0363600
PH01000268G0120	OS05G0363500
PH01000268G0130	OS08G0485900
PH01000268G0210	OS05G0363200
PH01000268G0220	OS05G0363100
PH01000268G0330	OS01G0657801
PH01000268G0530	OS06G0256200
PH01000268G0540	OS06G0256000
PH01000268G0630	OS06G0255200
PH01000268G0700	OS06G0254700
PH01000268G0810	OS06G0253600
PH01000268G0820	OS06G0253100
PH01000268G0910	OS07G0113500
