ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01000308G0910	0.79	0.47	1.22	1.76	0.84
PH01000308G1010	20.85	23.23	21.65	15.77	11.38
PH01000308G1030	49.46	52	43.19	33.57	26.03
PH01000308G1040	29.91	19.04	4.21	9.52	1.86
PH01000308G1050	16.26	10.55	2.14	3.83	1.29
PH01000309G0030	1.19	0.24	0.18	0.36	0
PH01000309G0040	4.34	3.57	6.42	3.86	5.27
PH01000309G0170	0.82	1.4	1.13	0.51	1.13
PH01000309G0200	3.26	7.77	11.23	37.59	76.53
PH01000309G0210	4.1	3.75	1.75	4.69	1.32
PH01000309G0340	26.11	27.01	27.71	26.17	24.61
PH01000309G0470	65.71	99.91	73.72	71.29	64.2
PH01000309G0540	10.26	10.79	10.08	10.92	8.35
PH01000309G0610	1.18	0.24	0.17	0.52	0.19
PH01000309G0650	7.99	2.33	0.4	0	0
PH01000309G0690	0.07	0.37	0.44	1.59	0.54
PH01000309G0790	2.58	1.02	1.67	0.5	8.14
PH01000309G0900	36.79	30.73	23.39	29.94	19.37
PH01000309G0910	1.35	0.88	1.54	1.35	0.77
PH01000309G0940	18.22	15.63	11.8	15.91	10.23
PH01000309G1110	18.34	14.38	25.04	40.94	44.79
PH01000309G1120	891.31	611.87	194.08	428.36	14.3
PH01000309G1140	11.77	11.27	17.73	14.89	31.12
PH01000309G1160	131.59	122.47	119.94	103.72	94.11
PH01000309G1170	233.18	189.34	100.53	139.66	82.02
PH01000309G1240	47.67	49.67	42.8	42.65	34.98
PH01000309G1260	101.53	88.08	55.21	54.38	42.09
PH01000309G1270	25.87	28.51	49.81	28.12	45.45
PH01000310G0500	148.37	169.56	291.54	84.51	170.71
PH01000310G0660	3.81	4.84	3.58	13.65	6.71
PH01000310G0670	12.41	11.24	10.17	25.11	17.02
PH01000310G0860	2.76	3.13	2.81	2.45	3.14
PH01000310G0870	31.7	35.84	34.4	29.2	29.7
PH01000311G0070	17.16	16.37	22.52	14.97	12.01
PH01000311G0150	1.14	0.32	0.45	0.3	0
PH01000311G0170	1.25	1.31	0.76	0.8	0.42
PH01000311G0390	12.81	11.47	11.59	11.9	10.95
PH01000311G0400	13.11	12.94	11.59	11.71	8.35
PH01000311G0410	3.99	3.38	2.79	3.24	1.35
PH01000311G0430	2.2	1.3	0.27	0.38	0.42
PH01000311G0590	0.44	0.3	0.18	0.34	0.15
PH01000311G0610	39.45	33.96	30.62	40.52	17.51
PH01000311G0640	124.47	107.45	62.7	86.66	26.78
PH01000311G0660	62.76	21.98	33.33	1.69	5.08
PH01000311G0870	28.87	29.01	30.66	29.11	29.01
PH01000311G1080	11.44	9.07	3.65	6.33	0.19
PH01000311G1090	29.05	22.96	8.5	16.65	0.61
PH01000311G1120	30.37	23.74	10.09	17.73	0.26
PH01000311G1130	17.96	14.71	12.83	10.69	10.77
PH01000311G1220	20.17	15.18	9.64	15.25	6.99
PH01000311G1320	8.57	9.01	10.11	12.23	7.03
PH01000311G1390	22.55	18.39	10.47	15.09	5.87
PH01000312G0200	13.11	11.77	13.64	10.1	9.98
PH01000312G0210	5.98	5.62	4.64	3.53	2.27
PH01000312G0230	9.62	8.17	6.1	6.53	2.57
PH01000312G0260	25.13	27.57	38.26	11.86	10.43
PH01000312G0410	8.05	7.52	4.95	6.65	3.28
PH01000312G0430	4.12	3.15	1.7	3.65	1.75
PH01000312G0500	3.82	2.9	3.29	3.21	3.4
PH01000312G0520	4.06	3.66	4.22	3.57	3.3
PH01000312G0600	0.27	0.81	2.06	0.09	0.61
PH01000312G0670	106.26	97.47	52.95	53.27	22.61
PH01000312G0700	44.8	44.22	44.62	43.92	33.64
PH01000312G0720	1.35	2.14	7	0.69	0.89
PH01000312G0740	64.7	74.13	41.22	41.34	14.62
PH01000312G0800	21.91	22.38	17.07	20.68	16.27
PH01000312G0930	3.93	4.52	3.67	0.42	0.44
PH01000312G0980	4.57	4.32	3.04	2.58	0.82
PH01000312G0990	75.74	63.62	56.98	55.49	43.22
PH01000312G1120	0.98	1.03	0.87	1.42	0.69
PH01000312G1140	19.43	16.52	14.08	17.42	13.06
PH01000312G1150	5.2	3.95	1.59	3.09	3.06
PH01000312G1160	4.93	4	3.8	3.83	3.15
PH01000312G1170	9.94	8.23	6.38	11.29	6.28
PH01000313G0200	45.35	61.02	79.94	52.59	84.63
PH01000313G0300	45.86	43.14	30.78	34.16	23.59
PH01000313G0390	54.92	43.74	30.55	45.66	32.63
PH01000313G0530	27.16	32.83	33.54	19.21	18.47
PH01000313G0740	39.71	30.26	14.22	27.65	18.93
PH01000313G0770	5.02	4.03	3.19	1.35	1.77
PH01000313G0830	3.48	2.2	1.95	1.19	0.86
PH01000313G0880	13.02	13.52	12.94	12.48	12.28
PH01000313G0910	17.91	17.02	11.86	12.66	9.8
PH01000313G0970	46.3	35.67	12.15	29.61	4
PH01000313G1030	19.38	12.3	8.14	10.37	3.37
PH01000313G1050	19.7	12.9	6.32	12.21	4.41
PH01000313G1120	31.39	28.12	29.21	34.88	35.57
PH01000313G1220	68.39	61.92	64.48	57.57	64.87
PH01000314G0190	5.75	3.82	8.1	5.13	7.76
PH01000314G0220	48.56	54.82	54.03	40.43	47.45
PH01000314G0230	1.88	1.56	1.5	4.08	49.37
PH01000314G0270	21.81	21.1	24.06	19.48	24.08
PH01000314G0300	31.72	35.2	70.01	56.43	51.66
PH01000314G0430	9.57	16.77	19.43	10.42	25.44
PH01000314G0440	0.58	0.09	0.31	0.3	1.14
PH01000314G0470	7.17	8.08	8.86	10.8	10.14
PH01000314G0540	6.08	12.19	25.1	40.56	64.49
PH01000314G0570	6.24	5.21	1.39	4.88	0.67
PH01000314G0690	10.75	10.15	10.2	9.26	10.8
PH01000314G0700	9.89	13.2	18.84	9.54	10.56
PH01000314G0710	9.33	19.25	66.28	43.87	99.7
PH01000314G0770	60.61	81.61	101.66	124.21	89.83
PH01000314G0920	17.58	16.02	17.21	15.26	14.66
PH01000315G0170	44.67	43.3	38.33	55.52	40.14
PH01000315G0180	0.62	1.04	0.21	0.46	0.44
PH01000315G0350	7.79	5.56	6.01	6.34	2.96
PH01000315G0410	92.98	94.08	58.91	59.85	28.48
PH01000315G0430	14.17	13.79	19.01	23.58	29.07
PH01000315G0480	43.08	31.65	23.4	29.52	17.84
PH01000315G0560	8.25	4.07	0.82	2.4	0
PH01000315G0720	23.07	18.22	12.31	16.9	12.56
PH01000315G0750	40.92	39.63	37.63	38.48	32.59
PH01000316G0030	17.96	24.02	53.29	22.7	31.92
PH01000316G0130	0.46	0.83	1.69	0.79	0.22
PH01000316G0140	6.06	5.92	5.67	5.15	4.15
PH01000316G0160	26.89	25.81	27.16	20.85	20.03
PH01000316G0170	24.05	21.84	25.73	28.56	37.74
PH01000316G0270	133.53	139.49	150.85	128.4	127.34
PH01000316G0340	232.33	247.37	286.94	220.36	266.1
PH01000316G0370	1.14	3.27	27.54	0.38	22.06
PH01000316G0770	34.83	28.74	20.75	29.18	15.8
PH01000316G0790	156.04	134.19	54.12	73.22	22.39
PH01000316G0830	20.71	19.67	20.98	18.67	12.5
PH01000316G0850	10.89	11.74	9.55	10.07	7.72
PH01000316G0870	5.37	4.42	4.23	3.76	2.49
PH01000316G0900	37.25	64.57	79.33	57.7	75.57
PH01000316G0940	14.89	10.68	7.16	7.45	5.01
PH01000316G0950	13.8	9.51	7.88	6.79	5.17
PH01000316G1010	52.5	53.74	60.33	50.02	54.36
PH01000316G1020	3.66	9.14	22.51	17.77	23.5
PH01000316G1140	1.57	0.72	0.13	0.07	0
PH01000317G0060	17.42	14.54	9.67	12.4	7.33
PH01000317G0080	18.37	14.68	8.25	7.82	4.15
PH01000317G0170	0.53	1.15	0.59	0.63	0.51
PH01000317G0180	1.27	1.39	2.84	0.56	1.63
PH01000317G0220	1.23	1.3	1.97	0.44	1.68
PH01000317G0230	3.53	3.42	3.9	2.63	2.09
PH01000317G0350	4.43	4.28	4.23	3.35	2.1
PH01000317G0460	53.68	40.46	57	22.68	12.35
PH01000317G0560	5.14	6.45	5.83	5.92	7.53
PH01000317G0580	24.27	36.86	53.59	184.93	126.35
PH01000317G0650	11.14	18.54	19.15	8.18	9.54
PH01000317G0680	69.31	72.35	96.17	82.07	141.2
PH01000317G0690	0.94	1.63	0.97	0.92	0.15
PH01000317G0700	7.84	5.75	0.9	2.16	1.07
PH01000317G0720	9.82	11.91	12.32	9.01	9.65
PH01000317G0730	11.62	19.33	21.41	26.19	21.73
PH01000317G0750	171.32	225.93	308.29	249.72	373.97
PH01000317G0880	22.29	29.06	20.09	13.06	9.38
PH01000317G0890	14.31	15.15	18.37	14.05	11.79
PH01000317G0970	5.19	4.22	3.01	2.45	5.71
PH01000317G1020	3.72	3.52	4.47	6.02	15.21
PH01000317G1090	19.54	11.23	3.43	15.11	5.04
PH01000317G1100	0.48	0.74	1.44	0.23	7.84
PH01000317G1120	24.59	24.82	20.29	22.67	16.64
PH01000317G1200	6.86	7.3	6.69	6.75	5.08
PH01000318G0140	29.2	17.5	17.16	7.98	27.85
PH01000318G0370	9.2	9.77	11.11	5.43	4.13
PH01000318G0580	64.86	64.07	94.04	75.11	133.05
PH01000318G0600	28.36	44.3	63.83	42.65	99.37
PH01000318G0690	20.64	24.21	21.74	22.94	20.51
PH01000318G0940	0.5	0.75	0.99	0	0
PH01000318G1020	0.47	0.67	1.04	1.18	0.47
PH01000319G0030	23.37	27.55	66.86	31.94	48.32
PH01000319G0220	20.47	23.41	38.32	19	25.35
PH01000319G0230	75.32	73.09	77.4	71.53	72
PH01000319G0240	38.08	35.58	20.9	26.25	8.61
PH01000319G0250	20.39	5.41	0.77	4.67	0.38
PH01000319G0300	2.37	2.46	4.61	13.53	9.06
PH01000319G0490	53.08	37.79	30.16	36.06	26.01
PH01000319G0510	15.45	13.88	10.3	12.22	8.02
PH01000319G0580	0.82	0.64	0.34	5.74	3.99
PH01000319G0720	9.04	11.83	15.08	10.67	17.2
PH01000319G0780	1.03	3.08	9.85	6.3	66.18
PH01000320G0050	41.92	37.8	48.52	33.12	25.13
PH01000320G0200	9.94	9.87	6.35	8.86	4.1
PH01000320G0230	1.12	1.24	0.89	7.88	3.88
PH01000320G0460	52.66	69.74	52.79	52.16	33.05
PH01000320G0510	27.44	32.92	57.76	37.59	110.4
PH01000320G0570	37.44	25.19	9.48	26.68	4.4
PH01000320G0610	60.69	48.53	19.84	38	11.69
PH01000320G0640	199.8	288.75	220.46	170.61	210.8
PH01000320G0680	11.35	11.71	15.93	12.42	6.91
PH01000320G0750	12.3	10.22	11.26	29.96	32.57
PH01000320G0860	10.39	9.77	6.22	5.54	5.5
PH01000320G0960	11.54	12.11	19.53	11.97	14.66
PH01000320G0980	52.65	56.23	63.68	62.83	97.9
PH01000320G0990	18.52	29.5	39.77	41.9	76.4
PH01000321G0060	12.4	12.93	10.13	14.87	11.55
PH01000321G0070	14.67	16.07	15.28	10.14	6.52
PH01000321G0080	0.04	0.63	0.18	0.13	0.18
PH01000321G0140	4.9	4.22	2.98	4.13	2.66
PH01000321G0150	0.76	3.44	15.81	1.1	9.52
PH01000321G0230	3.66	1.99	0.63	1.08	0.26
PH01000321G0370	0.13	0.45	1.09	3.24	2.78
PH01000321G0390	3.56	2.95	2.98	3.66	6.25
PH01000321G0400	19.45	17.92	20.83	25.42	27.99
PH01000321G0430	77.26	63.86	57.39	75.64	69.42
PH01000321G0480	0.51	1.03	0.42	0.1	0.07
PH01000321G0540	52.58	31.98	23.74	23.42	21.98
PH01000321G0550	4.87	4.92	5.36	7.03	5.04
PH01000321G0560	46.57	31.72	14.46	61.79	25.74
PH01000321G0770	12.75	17.78	22.14	19.06	18.44
PH01000321G0850	1.45	0.23	0.16	0.68	0.2
PH01000321G0930	0.86	0.64	0.61	0.97	3.1
PH01000321G0960	17.7	21.87	28.92	22.01	30.33
PH01000321G1030	33.24	30.77	28.59	89.49	68.25
PH01000322G0030	189.41	164.14	126.16	167.98	148.06
PH01000322G0140	0.3	0.62	2.76	0.53	9.76
PH01000322G0160	11.57	13.04	15.8	11.21	13.16
PH01000322G0220	1.6	2.16	2.18	1.59	1.78
PH01000322G0260	6.31	5.09	1.77	5.38	1.91
PH01000322G0310	57.68	52.79	40.16	40.91	27.11
PH01000322G0350	26.99	18.31	10.1	13.53	8.45
PH01000322G0410	30.34	29.51	30.21	30.44	27.18
PH01000322G0510	3.33	1.78	3.28	4.45	5.56
PH01000322G0600	13.6	18.17	26.44	19.3	18.82
PH01000322G0730	1.12	0.66	0.52	1.19	0.82
PH01000322G0740	901.56	952.46	823.22	635.07	430.55
PH01000322G0760	33.87	31.99	25.71	28.23	15.38
PH01000322G0910	7.48	6.78	2.44	7.49	1.11
PH01000322G1030	11.69	13.48	7.36	24.21	3.17
PH01000322G1070	60.55	53.86	46.69	54.14	46.48
PH01000322G1080	7.67	6.69	5.06	5.11	4.77
PH01000322G1120	0.8	0.67	0.38	0.35	0.15
PH01000322G1150	64.22	54.8	40.42	40.92	22.51
PH01000323G0020	6.45	5.95	2.89	5.29	4.13
PH01000323G0160	0.05	0.59	0.47	0.14	0.21
PH01000323G0190	6.12	5.08	3.5	4.21	4.01
PH01000323G0270	9.94	12.3	7.66	13.57	10.06
PH01000323G0280	1.78	1.99	1.4	1.78	2.83
PH01000323G0290	37.6	44.12	24.91	47.01	40.81
PH01000323G0330	10.79	10.62	16.88	19.58	37.21
PH01000323G0430	14.12	22.58	27.58	46.57	61.81
PH01000323G0500	3040.54	2387.85	780.11	2038.96	242.45
PH01000323G0570	67.33	53.94	26.76	38.15	20.01
PH01000323G0630	19.1	5.64	3.39	4.9	1.57
PH01000323G0640	105.63	99.05	95.78	99.34	93.85
PH01000323G0670	2.53	2	3.97	2.28	1.8
PH01000323G0710	0.5	0.24	0.71	0.62	0.29
PH01000323G0730	16.88	16.44	18.34	15.16	19.25
PH01000323G0970	35.58	31.23	17.02	18.13	8.12
PH01000323G0980	1.53	1.35	1.17	1.62	0.69
PH01000323G1150	7.62	10.36	10.63	26.04	18.81
PH01000324G0060	0.1	0.06	0.1	0.85	0.18
PH01000324G0070	5.77	6.03	3.71	4.56	4.13
PH01000324G0270	28.28	27.1	29.64	29.7	24.39
PH01000324G0310	84.17	99.14	116.25	76.77	78.88
PH01000324G0490	18.48	12.02	5.74	12.07	6.35
PH01000324G0500	12.97	9.7	4.34	11.44	5.1
PH01000324G0560	4.89	5.08	3.87	7.04	4.81
PH01000324G0670	134.31	117.17	83.49	66.32	47.11
PH01000324G0830	177.89	143.85	120.23	165.17	141.46
PH01000324G0960	8.97	10.08	9.53	11.17	10.91
PH01000324G0970	37.74	26.67	10.9	22.51	7.49
PH01000324G1160	39.34	45.77	53.32	37.48	37.41
PH01000325G0550	1.1	1.56	3.14	2.19	1.6
PH01000325G0630	41.54	98.11	158.93	46.21	71.07
PH01000325G0710	31.64	37.58	49.66	33.72	31.35
PH01000325G0810	47.66	51.63	51.99	48.34	38
PH01000325G0830	22.88	17.27	24.5	31.73	33.37
PH01000325G0910	0.3	0.13	0.14	0.27	1.06
PH01000325G1040	35.1	42.1	42.85	30.37	30.4
PH01000326G0160	0.58	0.99	0.8	0.53	0.34
PH01000326G0320	27.87	34.4	45.68	26.08	57.7
PH01000326G0390	7.3	10	8.76	8.35	2.88
PH01000326G0490	95.75	99.13	67.93	85.42	55.67
PH01000326G0530	49.74	39.44	34.22	41.7	44.64
PH01000326G0580	0.9	1.6	2.01	7.17	6.74
PH01000327G0020	45.13	48.91	40.37	37.64	25.07
PH01000327G0190	0.17	0.06	0.02	0.15	0.08
PH01000327G0200	39.81	44.6	50.6	46.16	41.1
PH01000327G0270	172.46	192.43	251.47	231.32	231.72
PH01000327G0330	3.6	6.79	37.6	4.56	9.93
PH01000327G0350	8.29	7.4	10.8	14.14	13.22
PH01000327G0360	5.75	6.33	6.44	13.72	7.58
PH01000327G0400	12.33	11.41	16.17	23.34	13.11
PH01000327G0410	21.52	16.65	15.7	17.43	17.45
PH01000327G0480	88.47	90.47	84.45	92.48	80.13
PH01000327G0560	149.78	184.6	223.6	167.17	240.21
PH01000327G0570	38.66	39.1	35.45	42.68	38.39
PH01000327G0660	1.43	1.46	1.22	0.36	0.1
PH01000327G0710	73.05	44.6	23.38	52.57	48.15
PH01000327G0730	0.77	0.57	0.37	1.62	2.51
PH01000327G0800	3.17	1.11	0.18	10.42	9.19
PH01000327G0850	12.98	12.37	9.74	11.31	6.69
PH01000327G1100	4.56	5.48	5.25	4.76	5.05
PH01000327G1110	167.81	161.43	165.62	170.82	185.61
PH01000328G0140	9.21	8.88	13.06	8.32	10.02
PH01000328G0180	4.28	4.51	2.93	3.24	2.9
PH01000328G0280	13.8	11.63	4.35	7.64	1.47
PH01000328G0290	169.15	152.41	137	85.94	96.76
PH01000328G0370	45.14	61.45	74.22	36.59	17.53
PH01000328G0430	110.25	107.23	96.79	101.09	86.35
PH01000328G0440	15.11	15.31	11.95	12.16	11.07
PH01000328G0460	1.71	1.93	0.9	0.9	0.39
PH01000328G0500	3.22	2.33	2.06	1.63	0.75
PH01000328G0570	88.19	79.84	84.15	96.59	82.22
PH01000328G0650	25.78	29.38	27.4	33.12	38
PH01000328G0660	56.42	42.73	30.24	40.72	16.52
PH01000328G0720	109.35	97.19	99.06	74.38	97.1
PH01000328G0890	36.2	28.38	15.14	21.76	17.63
PH01000328G0920	42.05	38.21	34.19	37.43	33.68
PH01000328G1000	22.4	20.16	17.1	37.46	71.23
PH01000329G0030	57.61	60.03	67.04	54.85	57.12
PH01000329G0210	76.82	70.69	54.65	58.18	44.38
PH01000329G0270	1.41	2.47	2.3	5.67	3.27
PH01000329G0340	3.39	4.66	6.85	3.35	3.98
PH01000329G0590	43.56	50.18	47.92	23.18	21.29
PH01000329G0850	3.11	3.61	10.18	3.17	8.63
PH01000329G0870	19.64	19.98	18.46	14.7	12.66
PH01000329G0930	0.75	0.99	5.43	10.74	6.67
PH01000329G0970	11.58	11.16	10.32	8.9	9.81
PH01000329G0990	0.68	2.18	3.04	1.79	2.66
PH01000329G1010	33.43	28.44	28.19	40.5	45.75
PH01000329G1150	1.82	2.16	2.3	1.56	1.39
PH01000329G1160	0.83	0.42	0.29	0.32	0.39
PH01000330G0530	8.56	9.57	11.42	4.65	4.66
PH01000330G0540	4.4	6.12	7.45	2.67	2.44
PH01000330G0880	15.37	16.14	22.28	18.87	21.25
PH01000330G0920	20.24	21.2	31.26	25.98	27.3
PH01000330G0960	56.13	50.85	70.96	74.76	75.58
PH01000331G0130	8.21	13.27	15.63	4.34	5.5
PH01000331G0190	13.05	29.61	43.13	8.27	3.36
PH01000331G0210	11.04	11.47	8.28	11.64	5.06
PH01000331G0230	13.63	11.92	9.21	11.83	5.11
PH01000331G0250	5.38	6.91	5.25	4.86	2.44
PH01000331G0370	71.62	47.43	11.11	39.03	7.21
PH01000331G0400	65.16	59.3	57.02	68.92	66.3
PH01000331G0470	12.65	9.99	7.84	9.14	4.54
PH01000331G0620	20.41	7.79	3.78	22.66	15.93
PH01000331G0630	4.42	2.06	0.72	5.32	2.97
PH01000331G0680	3.15	2.04	1.04	1.16	0.81
PH01000331G0820	33.14	33.08	31.7	31.92	25.72
PH01000331G0860	0.75	1.9	7.57	0.23	0.09
PH01000331G1010	64.86	92.01	195.71	157.53	282.77
PH01000331G1130	19.81	17.26	17.52	18.21	18.41
PH01000331G1150	25.97	24.64	18.99	21.08	11.43
PH01000331G1170	13.11	14.88	26.33	18.6	33.51
PH01000332G0050	93.33	89.58	75.3	82.94	84.99
PH01000332G0140	7.53	5.71	4.79	3.47	2.96
PH01000332G0150	38.2	33.88	13.15	28.95	1.4
PH01000332G0250	43.75	27.69	11.23	30	4.56
PH01000332G0260	24.41	31.86	52.4	41.06	53.22
PH01000332G0310	116.98	74.15	30.54	134.69	27.24
PH01000332G0320	44.03	61.13	95.62	57.49	116.32
PH01000332G0350	3.22	1.83	0.69	1.42	0.18
PH01000332G0410	200.44	160.22	101.03	137.41	105.71
PH01000332G0470	89.75	92.64	91.54	81.58	98.49
PH01000332G0510	0	0.23	1.07	0.49	1.62
PH01000332G0520	6.79	6.64	7.4	6.51	3.62
PH01000332G0530	20.05	17.21	5.71	8.85	0.67
PH01000332G0920	48.33	49.3	59.74	52.32	63.31
PH01000332G0930	26.15	29.23	26.25	23.78	14.82
PH01000332G0940	41.73	44.14	47.11	31.55	27.34
PH01000332G0950	37.24	38.66	31.1	38.34	32.59
PH01000332G0960	44.91	42.22	21.19	30.72	10.9
PH01000332G1000	2.06	5	13.38	5.1	20.68
PH01000332G1010	25.23	23.01	31.36	13.97	22.8
PH01000332G1030	26.11	24.91	10.2	13.46	5.34
PH01000332G1080	28.19	22.76	10.74	8.73	3.8
PH01000332G1150	0.09	0.63	0.75	0.49	2.86
PH01000332G1180	6.54	7.29	3.08	5.14	2.46
PH01000332G1220	1.42	0.38	1.84	2.63	1.77
PH01000333G0160	3.47	3.69	1.25	3.45	0.84
PH01000333G0270	1.19	0.46	1.53	0.18	0.04
PH01000333G0330	22.09	21.9	24.15	21.72	23.22
PH01000333G0580	50.12	45.43	33.99	31.66	17.59
PH01000333G0590	32.1	26.87	22.02	21.26	12
PH01000333G0620	4.93	5.02	3.61	3.65	2.9
PH01000333G0630	5.25	4.3	1.88	3.59	0.78
PH01000333G0660	308.04	257.62	209.99	190.79	71.7
PH01000333G0890	56.96	56.8	51.95	50.88	44.13
PH01000333G1110	39.13	29.77	15.51	26.8	1.44
PH01000333G1120	27.35	25.35	19.66	19.57	24.67
PH01000333G1160	11.77	12.25	15.82	3.94	3.28
PH01000334G0280	12.73	14.29	18.01	11.72	17
PH01000334G0560	50.58	41.15	21.59	37.37	9.52
PH01000335G0470	29.51	25.98	29.52	31.92	27.53
PH01000335G0480	1.34	1.02	0.14	0.28	0.1
PH01000335G0490	7.78	8.84	9.52	11.13	7.91
PH01000335G0630	2.56	2.71	4	2.79	1.55
PH01000335G0710	2.42	2.05	2.02	1.87	1.3
PH01000335G0720	35.04	45.04	59.41	61.5	98.04
PH01000335G0740	37.18	33.88	34.09	37.28	30.76
PH01000335G0770	1.93	1.44	3.62	4.83	10.62
PH01000335G0790	3.8	2.33	0.9	3.08	2.3
PH01000335G0820	5.13	3.75	1.45	3.95	3.29
PH01000335G0880	51.16	47.67	50.4	62.68	102.42
PH01000335G0890	16.2	7.26	5.24	5.53	8.78
PH01000335G1010	3.14	2.64	0.89	0.8	4.04
PH01000335G1110	0.67	0.66	0.38	2.39	1.2
PH01000336G0030	5.96	10.57	20.5	9.65	30.01
PH01000336G0180	7.23	7.5	15.34	6.82	6.36
PH01000336G0240	0.34	0.69	0.55	0.57	0.38
PH01000336G0490	22.96	22.75	23.16	20.99	15.63
PH01000336G0560	23.38	20.28	16.97	20.3	15.22
PH01000336G0590	75.69	79.55	69.81	143.01	64.67
PH01000336G0640	381.3	334.82	278.53	748.94	426.43
PH01000336G0690	0.22	0.05	0.06	0.54	0.11
PH01000336G0700	40.4	13.15	4.13	5.43	0.8
PH01000336G0710	40.89	23.8	15.78	12.3	8.65
PH01000336G0830	0.06	0.26	0.38	0.14	0.15
PH01000336G1090	14.3	13.83	18.76	19.11	31.39
PH01000336G1130	155.45	163.63	171.23	155.77	197.65
PH01000336G1160	13.65	17.39	22.66	14.38	12.53
PH01000336G1210	1.01	0.2	0.14	2.53	1.4
PH01000336G1220	0.33	0.22	0.2	0.1	0.1
PH01000337G0030	0.28	1.48	1.52	1.11	2.63
PH01000337G0050	24.75	25.5	35.54	24.26	34.88
PH01000337G0100	15.02	13.97	13.18	11.67	12.39
PH01000337G0250	34.44	27.81	11.2	24.52	5.48
PH01000337G0560	26.52	29.89	24.45	24.45	24.76
PH01000337G0750	7.93	7.78	7.13	5.41	4.3
PH01000337G0850	18.82	19.56	18.31	20.49	15.77
PH01000338G0010	235.34	238.66	224.69	176.01	150.02
PH01000338G0020	5.4	7.47	40.7	9.92	37.28
PH01000338G0060	44.52	46.56	50.07	31.2	31.89
PH01000338G0080	14.02	23.02	25.29	56.77	46.36
PH01000338G0120	0.35	0.8	0.64	0.07	0
PH01000338G0170	76.11	80.49	116.04	93.58	105.75
PH01000338G0180	0	1.22	5.33	0.73	1.01
PH01000338G0250	29.61	67.86	122.75	52.46	40.98
PH01000338G0460	0.3	0.36	2.88	0.24	0.81
PH01000338G0490	9.35	6.4	7.96	4.73	3.6
PH01000338G0680	4.24	3.29	4.09	4.33	7.93
PH01000338G0730	2.2	1.09	0.38	2.5	2.06
PH01000338G0780	30.09	28.31	28.55	26.25	21.3
PH01000338G0890	14.73	17.62	16.51	15.95	11.37
PH01000338G0960	32.33	24.02	20.56	20.72	13.13
PH01000338G0970	19.54	19.14	41.6	27.29	36.26
PH01000338G1030	71.86	64.64	113.47	101.72	143.28
PH01000338G1040	0.83	0.54	0.27	4.75	2.85
PH01000339G0020	34.08	105.76	639.21	128.94	984.51
PH01000339G0120	21.55	31.16	34.72	31.72	21.35
PH01000339G0160	10.4	9.61	9.98	8.09	6.18
PH01000339G0200	2.73	3.13	2.05	2.3	1.79
PH01000339G0320	13.14	2.23	0.13	1.37	0
PH01000339G0410	33.68	26.7	12.61	32.49	1.43
PH01000339G0550	0.14	0.33	1.12	0.48	6.23
PH01000339G0590	45.82	30.2	9.38	27.79	6.97
PH01000339G0640	43.29	33.98	30.35	48.12	51.82
PH01000339G0720	24.31	17.78	14.48	23.71	22.22
PH01000339G0810	72.89	55.88	64.78	104.14	86.75
PH01000339G0820	12.82	11.21	4.83	9.39	4.42
PH01000339G0860	2.15	4.49	1.56	11.61	11.29
PH01000339G0930	1.94	2.67	2.66	1.74	1.1
PH01000339G0950	2.38	4.95	8.26	13.37	16.63
PH01000339G0970	456.55	528.61	396.23	375.64	234.19
PH01000339G0990	28.14	24.69	18.77	22.9	18.15
PH01000339G1080	99.97	104.33	78.48	70.76	52.94
PH01000339G1090	8.46	7.96	9.58	7.68	11.49
PH01000340G0180	50.62	34.31	7.05	35.12	5.22
PH01000340G0420	19.66	13.83	10.64	13.57	7.15
PH01000340G0560	4.64	4.53	3.79	3.73	2.71
PH01000340G0570	28.47	27.14	22.83	25.79	17.66
PH01000340G0580	22.21	20.73	22.66	24.33	19.81
PH01000340G0700	41.03	34.61	27.04	29.21	33.86
PH01000340G0740	21.08	21.54	17.33	21.65	8.71
PH01000340G1000	14.81	13.2	6.81	9.24	2.93
PH01000341G0480	17.55	15.33	15.59	14.72	14.65
PH01000341G0490	1.09	1.44	3.72	1.13	3.47
PH01000341G0810	41.79	35.9	21.65	23.68	12.65
PH01000341G0880	4.78	6.39	4.25	3.55	3.42
PH01000341G0890	23.02	23.09	21.11	20.7	18.28
PH01000341G1020	0.38	1.41	3.12	0.67	3.69
PH01000341G1050	40.97	39.94	27.48	50.4	36.97
PH01000341G1060	29.59	25.28	21.96	35.89	21.4
PH01000342G0580	2.63	3.36	8.11	5.8	18
PH01000342G0690	51.82	72.2	90.41	61.26	59.17
PH01000342G0910	1.04	0.42	0.06	0.48	0.09
PH01000342G0970	66.23	71.99	65.57	67.4	61.95
PH01000342G1020	13.02	10.45	7.42	11.27	6.77
PH01000342G1030	3.75	2.93	2.41	2.56	1.24
PH01000343G0070	34.23	37.54	61.58	49.42	119.05
PH01000343G0140	6.76	7.67	10.97	6.67	7.97
PH01000343G0160	18.73	17.76	26.49	21.46	20.9
PH01000343G0170	18.88	18.99	20.08	16.5	23.92
PH01000343G0220	11.68	9.57	4.8	7.06	3.68
PH01000343G0230	29.33	26.79	23.05	19.68	15.45
PH01000343G0240	29.05	33.01	30.49	28.32	26.97
PH01000343G0330	6.75	17.05	22.58	7.77	12.42
PH01000343G0340	8.09	8.44	7.56	8.29	5.97
